data_code,data_item,asgs,sa4_code,sa4_name,year,value,state
ERP_F_3,Females - 5-9 years (no.),SA4,701,Darwin,2017,4870,Northern Territory
ERP_F_4,Females - 10-14 years (no.),SA4,701,Darwin,2013,4181,Northern Territory
ERP_F_4,Females - 10-14 years (no.),SA4,701,Darwin,2014,4151,Northern Territory
ERP_F_4,Females - 10-14 years (no.),SA4,701,Darwin,2015,4123,Northern Territory
ERP_F_4,Females - 10-14 years (no.),SA4,701,Darwin,2016,4180,Northern Territory
ERP_F_4,Females - 10-14 years (no.),SA4,701,Darwin,2017,4259,Northern Territory
ERP_F_5,Females - 15-19 years (no.),SA4,701,Darwin,2013,3919,Northern Territory
ERP_F_5,Females - 15-19 years (no.),SA4,701,Darwin,2014,3826,Northern Territory
ERP_F_5,Females - 15-19 years (no.),SA4,701,Darwin,2015,3772,Northern Territory
ERP_F_5,Females - 15-19 years (no.),SA4,701,Darwin,2016,3732,Northern Territory
ERP_F_5,Females - 15-19 years (no.),SA4,701,Darwin,2017,3846,Northern Territory
ERP_F_6,Females - 20-24 years (no.),SA4,701,Darwin,2013,5096,Northern Territory
ERP_F_6,Females - 20-24 years (no.),SA4,701,Darwin,2014,5169,Northern Territory
ERP_F_6,Females - 20-24 years (no.),SA4,701,Darwin,2015,5047,Northern Territory
ERP_F_6,Females - 20-24 years (no.),SA4,701,Darwin,2016,4810,Northern Territory
ERP_F_6,Females - 20-24 years (no.),SA4,701,Darwin,2017,4609,Northern Territory
ERP_F_7,Females - 25-29 years (no.),SA4,701,Darwin,2013,6605,Northern Territory
ERP_F_7,Females - 25-29 years (no.),SA4,701,Darwin,2014,6739,Northern Territory
ERP_F_7,Females - 25-29 years (no.),SA4,701,Darwin,2015,6977,Northern Territory
ERP_F_7,Females - 25-29 years (no.),SA4,701,Darwin,2016,7149,Northern Territory
ERP_F_7,Females - 25-29 years (no.),SA4,701,Darwin,2017,7191,Northern Territory
ERP_F_8,Females - 30-34 years (no.),SA4,701,Darwin,2013,6072,Northern Territory
ERP_F_8,Females - 30-34 years (no.),SA4,701,Darwin,2014,6345,Northern Territory
ERP_F_8,Females - 30-34 years (no.),SA4,701,Darwin,2015,6647,Northern Territory
ERP_F_8,Females - 30-34 years (no.),SA4,701,Darwin,2016,6967,Northern Territory
ERP_F_8,Females - 30-34 years (no.),SA4,701,Darwin,2017,7184,Northern Territory
ERP_F_9,Females - 35-39 years (no.),SA4,701,Darwin,2013,5293,Northern Territory
ERP_F_9,Females - 35-39 years (no.),SA4,701,Darwin,2014,5372,Northern Territory
ERP_F_9,Females - 35-39 years (no.),SA4,701,Darwin,2015,5549,Northern Territory
ERP_F_9,Females - 35-39 years (no.),SA4,701,Darwin,2016,5711,Northern Territory
ERP_F_9,Females - 35-39 years (no.),SA4,701,Darwin,2017,5943,Northern Territory
ERP_F_10,Females - 40-44 years (no.),SA4,701,Darwin,2013,5109,Northern Territory
ERP_F_10,Females - 40-44 years (no.),SA4,701,Darwin,2014,5096,Northern Territory
ERP_F_10,Females - 40-44 years (no.),SA4,701,Darwin,2015,5143,Northern Territory
ERP_F_10,Females - 40-44 years (no.),SA4,701,Darwin,2016,5137,Northern Territory
ERP_F_10,Females - 40-44 years (no.),SA4,701,Darwin,2017,5065,Northern Territory
ERP_F_11,Females - 45-49 years (no.),SA4,701,Darwin,2013,4574,Northern Territory
ERP_F_11,Females - 45-49 years (no.),SA4,701,Darwin,2014,4706,Northern Territory
ERP_F_11,Females - 45-49 years (no.),SA4,701,Darwin,2015,4810,Northern Territory
ERP_F_11,Females - 45-49 years (no.),SA4,701,Darwin,2016,4913,Northern Territory
ERP_F_11,Females - 45-49 years (no.),SA4,701,Darwin,2017,4962,Northern Territory
ERP_F_12,Females - 50-54 years (no.),SA4,701,Darwin,2013,4400,Northern Territory
ERP_F_12,Females - 50-54 years (no.),SA4,701,Darwin,2014,4435,Northern Territory
ERP_F_12,Females - 50-54 years (no.),SA4,701,Darwin,2015,4426,Northern Territory
ERP_F_12,Females - 50-54 years (no.),SA4,701,Darwin,2016,4418,Northern Territory
ERP_F_12,Females - 50-54 years (no.),SA4,701,Darwin,2017,4389,Northern Territory
ERP_F_13,Females - 55-59 years (no.),SA4,701,Darwin,2013,3700,Northern Territory
ERP_F_13,Females - 55-59 years (no.),SA4,701,Darwin,2014,3706,Northern Territory
ERP_F_13,Females - 55-59 years (no.),SA4,701,Darwin,2015,3802,Northern Territory
ERP_F_13,Females - 55-59 years (no.),SA4,701,Darwin,2016,3962,Northern Territory
ERP_F_13,Females - 55-59 years (no.),SA4,701,Darwin,2017,3952,Northern Territory
ERP_F_14,Females - 60-64 years (no.),SA4,701,Darwin,2013,2858,Northern Territory
ERP_F_14,Females - 60-64 years (no.),SA4,701,Darwin,2014,2998,Northern Territory
ERP_F_14,Females - 60-64 years (no.),SA4,701,Darwin,2015,3073,Northern Territory
ERP_F_14,Females - 60-64 years (no.),SA4,701,Darwin,2016,3044,Northern Territory
ERP_F_14,Females - 60-64 years (no.),SA4,701,Darwin,2017,3150,Northern Territory
ERP_F_15,Females - 65-69 years (no.),SA4,701,Darwin,2013,1932,Northern Territory
ERP_F_15,Females - 65-69 years (no.),SA4,701,Darwin,2014,2000,Northern Territory
ERP_F_15,Females - 65-69 years (no.),SA4,701,Darwin,2015,2112,Northern Territory
ERP_F_15,Females - 65-69 years (no.),SA4,701,Darwin,2016,2238,Northern Territory
ERP_F_15,Females - 65-69 years (no.),SA4,701,Darwin,2017,2284,Northern Territory
ERP_F_16,Females - 70-74 years (no.),SA4,701,Darwin,2013,1086,Northern Territory
ERP_F_16,Females - 70-74 years (no.),SA4,701,Darwin,2014,1221,Northern Territory
ERP_F_16,Females - 70-74 years (no.),SA4,701,Darwin,2015,1303,Northern Territory
ERP_F_16,Females - 70-74 years (no.),SA4,701,Darwin,2016,1331,Northern Territory
ERP_F_16,Females - 70-74 years (no.),SA4,701,Darwin,2017,1411,Northern Territory
ERP_F_17,Females - 75-79 years (no.),SA4,701,Darwin,2013,622,Northern Territory
ERP_F_17,Females - 75-79 years (no.),SA4,701,Darwin,2014,660,Northern Territory
ERP_F_17,Females - 75-79 years (no.),SA4,701,Darwin,2015,716,Northern Territory
ERP_F_17,Females - 75-79 years (no.),SA4,701,Darwin,2016,821,Northern Territory
ERP_F_17,Females - 75-79 years (no.),SA4,701,Darwin,2017,903,Northern Territory
ERP_F_18,Females - 80-84 years (no.),SA4,701,Darwin,2013,379,Northern Territory
ERP_F_18,Females - 80-84 years (no.),SA4,701,Darwin,2014,380,Northern Territory
ERP_F_18,Females - 80-84 years (no.),SA4,701,Darwin,2015,414,Northern Territory
ERP_F_18,Females - 80-84 years (no.),SA4,701,Darwin,2016,416,Northern Territory
ERP_F_18,Females - 80-84 years (no.),SA4,701,Darwin,2017,447,Northern Territory
ERP_F_19,Females - 85 and over (no.),SA4,701,Darwin,2013,275,Northern Territory
ERP_F_19,Females - 85 and over (no.),SA4,701,Darwin,2014,321,Northern Territory
ERP_F_19,Females - 85 and over (no.),SA4,701,Darwin,2015,326,Northern Territory
ERP_F_19,Females - 85 and over (no.),SA4,701,Darwin,2016,364,Northern Territory
ERP_F_19,Females - 85 and over (no.),SA4,701,Darwin,2017,382,Northern Territory
ERP_F_20,Females - Total (no.),SA4,701,Darwin,2013,65559,Northern Territory
ERP_F_20,Females - Total (no.),SA4,701,Darwin,2014,66823,Northern Territory
ERP_F_20,Females - Total (no.),SA4,701,Darwin,2015,68180,Northern Territory
ERP_F_20,Females - Total (no.),SA4,701,Darwin,2016,69443,Northern Territory
ERP_F_20,Females - Total (no.),SA4,701,Darwin,2017,70389,Northern Territory
ERP_P_2,Persons - 0-4 years (no.),SA4,701,Darwin,2013,10047,Northern Territory
ERP_P_2,Persons - 0-4 years (no.),SA4,701,Darwin,2014,10333,Northern Territory
ERP_P_2,Persons - 0-4 years (no.),SA4,701,Darwin,2015,10647,Northern Territory
ERP_P_2,Persons - 0-4 years (no.),SA4,701,Darwin,2016,10992,Northern Territory
ERP_P_2,Persons - 0-4 years (no.),SA4,701,Darwin,2017,11180,Northern Territory
ERP_P_3,Persons - 5-9 years (no.),SA4,701,Darwin,2013,9024,Northern Territory
ERP_P_3,Persons - 5-9 years (no.),SA4,701,Darwin,2014,9302,Northern Territory
ERP_P_3,Persons - 5-9 years (no.),SA4,701,Darwin,2015,9624,Northern Territory
ERP_P_3,Persons - 5-9 years (no.),SA4,701,Darwin,2016,9864,Northern Territory
ERP_P_3,Persons - 5-9 years (no.),SA4,701,Darwin,2017,10026,Northern Territory
ERP_P_4,Persons - 10-14 years (no.),SA4,701,Darwin,2013,8465,Northern Territory
ERP_P_4,Persons - 10-14 years (no.),SA4,701,Darwin,2014,8388,Northern Territory
ERP_P_4,Persons - 10-14 years (no.),SA4,701,Darwin,2015,8428,Northern Territory
ERP_P_4,Persons - 10-14 years (no.),SA4,701,Darwin,2016,8504,Northern Territory
ERP_P_4,Persons - 10-14 years (no.),SA4,701,Darwin,2017,8777,Northern Territory
ERP_P_5,Persons - 15-19 years (no.),SA4,701,Darwin,2013,8439,Northern Territory
ERP_P_5,Persons - 15-19 years (no.),SA4,701,Darwin,2014,8105,Northern Territory
ERP_P_5,Persons - 15-19 years (no.),SA4,701,Darwin,2015,7945,Northern Territory
ERP_P_5,Persons - 15-19 years (no.),SA4,701,Darwin,2016,7934,Northern Territory
ERP_P_5,Persons - 15-19 years (no.),SA4,701,Darwin,2017,8079,Northern Territory
ERP_P_6,Persons - 20-24 years (no.),SA4,701,Darwin,2013,11515,Northern Territory
ERP_P_6,Persons - 20-24 years (no.),SA4,701,Darwin,2014,11330,Northern Territory
ERP_P_6,Persons - 20-24 years (no.),SA4,701,Darwin,2015,11294,Northern Territory
ERP_P_6,Persons - 20-24 years (no.),SA4,701,Darwin,2016,10664,Northern Territory
ERP_P_6,Persons - 20-24 years (no.),SA4,701,Darwin,2017,10289,Northern Territory
ERP_P_7,Persons - 25-29 years (no.),SA4,701,Darwin,2013,14258,Northern Territory
ERP_P_7,Persons - 25-29 years (no.),SA4,701,Darwin,2014,14684,Northern Territory
ERP_P_7,Persons - 25-29 years (no.),SA4,701,Darwin,2015,15134,Northern Territory
ERP_P_7,Persons - 25-29 years (no.),SA4,701,Darwin,2016,15165,Northern Territory
ERP_P_7,Persons - 25-29 years (no.),SA4,701,Darwin,2017,15126,Northern Territory
ERP_P_8,Persons - 30-34 years (no.),SA4,701,Darwin,2013,12858,Northern Territory
ERP_P_8,Persons - 30-34 years (no.),SA4,701,Darwin,2014,13418,Northern Territory
ERP_P_8,Persons - 30-34 years (no.),SA4,701,Darwin,2015,14102,Northern Territory
ERP_P_8,Persons - 30-34 years (no.),SA4,701,Darwin,2016,14605,Northern Territory
ERP_P_8,Persons - 30-34 years (no.),SA4,701,Darwin,2017,15035,Northern Territory
ERP_P_9,Persons - 35-39 years (no.),SA4,701,Darwin,2013,11087,Northern Territory
ERP_P_9,Persons - 35-39 years (no.),SA4,701,Darwin,2014,11291,Northern Territory
ERP_P_9,Persons - 35-39 years (no.),SA4,701,Darwin,2015,11734,Northern Territory
ERP_P_9,Persons - 35-39 years (no.),SA4,701,Darwin,2016,12144,Northern Territory
ERP_P_9,Persons - 35-39 years (no.),SA4,701,Darwin,2017,12473,Northern Territory
ERP_P_10,Persons - 40-44 years (no.),SA4,701,Darwin,2013,10877,Northern Territory
ERP_P_10,Persons - 40-44 years (no.),SA4,701,Darwin,2014,10988,Northern Territory
ERP_P_10,Persons - 40-44 years (no.),SA4,701,Darwin,2015,11092,Northern Territory
ERP_P_10,Persons - 40-44 years (no.),SA4,701,Darwin,2016,11000,Northern Territory
ERP_P_10,Persons - 40-44 years (no.),SA4,701,Darwin,2017,10904,Northern Territory
ERP_P_11,Persons - 45-49 years (no.),SA4,701,Darwin,2013,9520,Northern Territory
ERP_P_11,Persons - 45-49 years (no.),SA4,701,Darwin,2014,9770,Northern Territory
ERP_P_11,Persons - 45-49 years (no.),SA4,701,Darwin,2015,10135,Northern Territory
ERP_P_11,Persons - 45-49 years (no.),SA4,701,Darwin,2016,10532,Northern Territory
ERP_P_11,Persons - 45-49 years (no.),SA4,701,Darwin,2017,10591,Northern Territory
ERP_P_12,Persons - 50-54 years (no.),SA4,701,Darwin,2013,9189,Northern Territory
ERP_P_12,Persons - 50-54 years (no.),SA4,701,Darwin,2014,9381,Northern Territory
ERP_P_12,Persons - 50-54 years (no.),SA4,701,Darwin,2015,9500,Northern Territory
ERP_P_12,Persons - 50-54 years (no.),SA4,701,Darwin,2016,9488,Northern Territory
ERP_P_12,Persons - 50-54 years (no.),SA4,701,Darwin,2017,9437,Northern Territory
ERP_P_13,Persons - 55-59 years (no.),SA4,701,Darwin,2013,7646,Northern Territory
ERP_P_13,Persons - 55-59 years (no.),SA4,701,Darwin,2014,7746,Northern Territory
ERP_P_13,Persons - 55-59 years (no.),SA4,701,Darwin,2015,8038,Northern Territory
ERP_P_13,Persons - 55-59 years (no.),SA4,701,Darwin,2016,8334,Northern Territory
ERP_P_13,Persons - 55-59 years (no.),SA4,701,Darwin,2017,8515,Northern Territory
ERP_P_14,Persons - 60-64 years (no.),SA4,701,Darwin,2013,6227,Northern Territory
ERP_P_14,Persons - 60-64 years (no.),SA4,701,Darwin,2014,6443,Northern Territory
ERP_P_14,Persons - 60-64 years (no.),SA4,701,Darwin,2015,6617,Northern Territory
ERP_P_14,Persons - 60-64 years (no.),SA4,701,Darwin,2016,6683,Northern Territory
ERP_P_14,Persons - 60-64 years (no.),SA4,701,Darwin,2017,6758,Northern Territory
ERP_P_15,Persons - 65-69 years (no.),SA4,701,Darwin,2013,4313,Northern Territory
ERP_P_15,Persons - 65-69 years (no.),SA4,701,Darwin,2014,4576,Northern Territory
ERP_P_15,Persons - 65-69 years (no.),SA4,701,Darwin,2015,4824,Northern Territory
ERP_P_15,Persons - 65-69 years (no.),SA4,701,Darwin,2016,5016,Northern Territory
ERP_P_15,Persons - 65-69 years (no.),SA4,701,Darwin,2017,5094,Northern Territory
ERP_P_16,Persons - 70-74 years (no.),SA4,701,Darwin,2013,2456,Northern Territory
ERP_P_16,Persons - 70-74 years (no.),SA4,701,Darwin,2014,2698,Northern Territory
ERP_P_16,Persons - 70-74 years (no.),SA4,701,Darwin,2015,2885,Northern Territory
ERP_P_16,Persons - 70-74 years (no.),SA4,701,Darwin,2016,2964,Northern Territory
ERP_P_16,Persons - 70-74 years (no.),SA4,701,Darwin,2017,3142,Northern Territory
ERP_P_17,Persons - 75-79 years (no.),SA4,701,Darwin,2013,1323,Northern Territory
ERP_P_17,Persons - 75-79 years (no.),SA4,701,Darwin,2014,1401,Northern Territory
ERP_P_17,Persons - 75-79 years (no.),SA4,701,Darwin,2015,1534,Northern Territory
ERP_P_17,Persons - 75-79 years (no.),SA4,701,Darwin,2016,1746,Northern Territory
ERP_P_17,Persons - 75-79 years (no.),SA4,701,Darwin,2017,1915,Northern Territory
ERP_P_18,Persons - 80-84 years (no.),SA4,701,Darwin,2013,763,Northern Territory
ERP_P_18,Persons - 80-84 years (no.),SA4,701,Darwin,2014,778,Northern Territory
ERP_P_18,Persons - 80-84 years (no.),SA4,701,Darwin,2015,812,Northern Territory
ERP_P_18,Persons - 80-84 years (no.),SA4,701,Darwin,2016,820,Northern Territory
ERP_P_18,Persons - 80-84 years (no.),SA4,701,Darwin,2017,856,Northern Territory
ERP_P_19,Persons - 85 and over (no.),SA4,701,Darwin,2013,464,Northern Territory
ERP_P_19,Persons - 85 and over (no.),SA4,701,Darwin,2014,537,Northern Territory
ERP_P_19,Persons - 85 and over (no.),SA4,701,Darwin,2015,569,Northern Territory
ERP_P_19,Persons - 85 and over (no.),SA4,701,Darwin,2016,647,Northern Territory
ERP_P_19,Persons - 85 and over (no.),SA4,701,Darwin,2017,687,Northern Territory
ERP_P_20,Persons - Total (no.),SA4,701,Darwin,2013,138471,Northern Territory
ERP_P_20,Persons - Total (no.),SA4,701,Darwin,2014,141169,Northern Territory
ERP_P_20,Persons - Total (no.),SA4,701,Darwin,2015,144914,Northern Territory
ERP_P_20,Persons - Total (no.),SA4,701,Darwin,2016,147102,Northern Territory
ERP_P_20,Persons - Total (no.),SA4,701,Darwin,2017,148919,Northern Territory
ERP_P_20,Persons - Total (no.),SA4,701,Darwin,2018,148564,Northern Territory
ERP_18,Working Age Population (aged 15-64 years),SA4,701,Darwin,2013,73.4,Northern Territory
ERP_18,Working Age Population (aged 15-64 years),SA4,701,Darwin,2014,73.1,Northern Territory
ERP_18,Working Age Population (aged 15-64 years),SA4,701,Darwin,2015,72.9,Northern Territory
ERP_18,Working Age Population (aged 15-64 years),SA4,701,Darwin,2016,72.4,Northern Territory
ERP_18,Working Age Population (aged 15-64 years),SA4,701,Darwin,2017,72,Northern Territory
ERP_19,Median Age - Males (years),SA4,701,Darwin,2013,32.8,Northern Territory
ERP_19,Median Age - Males (years),SA4,701,Darwin,2014,33.2,Northern Territory
ERP_19,Median Age - Males (years),SA4,701,Darwin,2015,33.4,Northern Territory
ERP_19,Median Age - Males (years),SA4,701,Darwin,2016,33.7,Northern Territory
ERP_19,Median Age - Males (years),SA4,701,Darwin,2017,33.9,Northern Territory
ERP_22,Median Age - Females (years),SA4,701,Darwin,2013,32.8,Northern Territory
ERP_22,Median Age - Females (years),SA4,701,Darwin,2014,32.9,Northern Territory
ERP_22,Median Age - Females (years),SA4,701,Darwin,2015,33.1,Northern Territory
ERP_22,Median Age - Females (years),SA4,701,Darwin,2016,33.3,Northern Territory
ERP_22,Median Age - Females (years),SA4,701,Darwin,2017,33.3,Northern Territory
ERP_23,Median Age - Persons (years),SA4,701,Darwin,2013,32.8,Northern Territory
ERP_23,Median Age - Persons (years),SA4,701,Darwin,2014,33,Northern Territory
ERP_23,Median Age - Persons (years),SA4,701,Darwin,2015,33.2,Northern Territory
ERP_23,Median Age - Persons (years),SA4,701,Darwin,2016,33.5,Northern Territory
ERP_23,Median Age - Persons (years),SA4,701,Darwin,2017,33.6,Northern Territory
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,701,Darwin,2012,42.1,Northern Territory
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,701,Darwin,2013,43.8,Northern Territory
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,701,Darwin,2014,44.6,Northern Territory
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,701,Darwin,2015,45.8,Northern Territory
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,701,Darwin,2016,46.5,Northern Territory
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,701,Darwin,2017,47.1,Northern Territory
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,701,Darwin,2018,47,Northern Territory
ERP_6,Persons - 0-14 years (%),SA4,702,Northern Territory - Outback,2013,25.1,Northern Territory
ERP_6,Persons - 0-14 years (%),SA4,702,Northern Territory - Outback,2014,24.9,Northern Territory
ERP_6,Persons - 0-14 years (%),SA4,702,Northern Territory - Outback,2015,24.7,Northern Territory
ERP_6,Persons - 0-14 years (%),SA4,702,Northern Territory - Outback,2016,24.6,Northern Territory
ERP_6,Persons - 0-14 years (%),SA4,702,Northern Territory - Outback,2017,24.2,Northern Territory
ERP_7,Persons - 15-24 years (%),SA4,702,Northern Territory - Outback,2013,15.6,Northern Territory
ERP_7,Persons - 15-24 years (%),SA4,702,Northern Territory - Outback,2014,15.3,Northern Territory
ERP_7,Persons - 15-24 years (%),SA4,702,Northern Territory - Outback,2015,15.3,Northern Territory
ERP_7,Persons - 15-24 years (%),SA4,702,Northern Territory - Outback,2016,15,Northern Territory
ERP_7,Persons - 15-24 years (%),SA4,702,Northern Territory - Outback,2017,14.8,Northern Territory
ERP_8,Persons - 25-34 years (%),SA4,702,Northern Territory - Outback,2013,17.8,Northern Territory
ERP_8,Persons - 25-34 years (%),SA4,702,Northern Territory - Outback,2014,18,Northern Territory
ERP_8,Persons - 25-34 years (%),SA4,702,Northern Territory - Outback,2015,18.3,Northern Territory
ERP_8,Persons - 25-34 years (%),SA4,702,Northern Territory - Outback,2016,18.1,Northern Territory
ERP_8,Persons - 25-34 years (%),SA4,702,Northern Territory - Outback,2017,18.3,Northern Territory
ERP_9,Persons - 35-44 years (%),SA4,702,Northern Territory - Outback,2013,14.5,Northern Territory
ERP_9,Persons - 35-44 years (%),SA4,702,Northern Territory - Outback,2014,14.4,Northern Territory
ERP_9,Persons - 35-44 years (%),SA4,702,Northern Territory - Outback,2015,14.1,Northern Territory
ERP_9,Persons - 35-44 years (%),SA4,702,Northern Territory - Outback,2016,13.9,Northern Territory
ERP_9,Persons - 35-44 years (%),SA4,702,Northern Territory - Outback,2017,13.8,Northern Territory
ERP_10,Persons - 45-54 years (%),SA4,702,Northern Territory - Outback,2013,12.7,Northern Territory
ERP_10,Persons - 45-54 years (%),SA4,702,Northern Territory - Outback,2014,12.7,Northern Territory
ERP_10,Persons - 45-54 years (%),SA4,702,Northern Territory - Outback,2015,12.8,Northern Territory
ERP_10,Persons - 45-54 years (%),SA4,702,Northern Territory - Outback,2016,13,Northern Territory
ERP_10,Persons - 45-54 years (%),SA4,702,Northern Territory - Outback,2017,13,Northern Territory
ERP_11,Persons - 55-64 years (%),SA4,702,Northern Territory - Outback,2013,9.1,Northern Territory
ERP_11,Persons - 55-64 years (%),SA4,702,Northern Territory - Outback,2014,9.3,Northern Territory
ERP_11,Persons - 55-64 years (%),SA4,702,Northern Territory - Outback,2015,9.3,Northern Territory
ERP_11,Persons - 55-64 years (%),SA4,702,Northern Territory - Outback,2016,9.5,Northern Territory
ERP_11,Persons - 55-64 years (%),SA4,702,Northern Territory - Outback,2017,9.7,Northern Territory
ERP_12,Persons - 65-74 years (%),SA4,702,Northern Territory - Outback,2013,3.8,Northern Territory
ERP_12,Persons - 65-74 years (%),SA4,702,Northern Territory - Outback,2014,4,Northern Territory
ERP_12,Persons - 65-74 years (%),SA4,702,Northern Territory - Outback,2015,4.1,Northern Territory
ERP_12,Persons - 65-74 years (%),SA4,702,Northern Territory - Outback,2016,4.2,Northern Territory
ERP_12,Persons - 65-74 years (%),SA4,702,Northern Territory - Outback,2017,4.4,Northern Territory
ERP_13,Persons - 75-84 years (%),SA4,702,Northern Territory - Outback,2013,1.1,Northern Territory
ERP_13,Persons - 75-84 years (%),SA4,702,Northern Territory - Outback,2014,1.1,Northern Territory
ERP_13,Persons - 75-84 years (%),SA4,702,Northern Territory - Outback,2015,1.3,Northern Territory
ERP_13,Persons - 75-84 years (%),SA4,702,Northern Territory - Outback,2016,1.3,Northern Territory
ERP_13,Persons - 75-84 years (%),SA4,702,Northern Territory - Outback,2017,1.4,Northern Territory
ERP_14,Persons - 85 years and over (%),SA4,702,Northern Territory - Outback,2013,0.3,Northern Territory
ERP_14,Persons - 85 years and over (%),SA4,702,Northern Territory - Outback,2014,0.3,Northern Territory
ERP_14,Persons - 85 years and over (%),SA4,702,Northern Territory - Outback,2015,0.3,Northern Territory
ERP_14,Persons - 85 years and over (%),SA4,702,Northern Territory - Outback,2016,0.3,Northern Territory
ERP_14,Persons - 85 years and over (%),SA4,702,Northern Territory - Outback,2017,0.3,Northern Territory
ERP_M_2,Males - 0-4 years (no.),SA4,702,Northern Territory - Outback,2013,4835,Northern Territory
ERP_M_2,Males - 0-4 years (no.),SA4,702,Northern Territory - Outback,2014,4663,Northern Territory
ERP_M_2,Males - 0-4 years (no.),SA4,702,Northern Territory - Outback,2015,4464,Northern Territory
ERP_M_2,Males - 0-4 years (no.),SA4,702,Northern Territory - Outback,2016,4311,Northern Territory
ERP_M_2,Males - 0-4 years (no.),SA4,702,Northern Territory - Outback,2017,4173,Northern Territory
ERP_M_3,Males - 5-9 years (no.),SA4,702,Northern Territory - Outback,2013,4519,Northern Territory
ERP_M_3,Males - 5-9 years (no.),SA4,702,Northern Territory - Outback,2014,4411,Northern Territory
ERP_M_3,Males - 5-9 years (no.),SA4,702,Northern Territory - Outback,2015,4326,Northern Territory
ERP_M_3,Males - 5-9 years (no.),SA4,702,Northern Territory - Outback,2016,4332,Northern Territory
ERP_M_3,Males - 5-9 years (no.),SA4,702,Northern Territory - Outback,2017,4327,Northern Territory
ERP_M_4,Males - 10-14 years (no.),SA4,702,Northern Territory - Outback,2013,4265,Northern Territory
ERP_M_4,Males - 10-14 years (no.),SA4,702,Northern Territory - Outback,2014,4145,Northern Territory
ERP_M_4,Males - 10-14 years (no.),SA4,702,Northern Territory - Outback,2015,4018,Northern Territory
ERP_M_4,Males - 10-14 years (no.),SA4,702,Northern Territory - Outback,2016,3924,Northern Territory
ERP_M_4,Males - 10-14 years (no.),SA4,702,Northern Territory - Outback,2017,3876,Northern Territory
ERP_M_5,Males - 15-19 years (no.),SA4,702,Northern Territory - Outback,2013,3938,Northern Territory
ERP_M_5,Males - 15-19 years (no.),SA4,702,Northern Territory - Outback,2014,3853,Northern Territory
ERP_M_5,Males - 15-19 years (no.),SA4,702,Northern Territory - Outback,2015,3749,Northern Territory
ERP_M_5,Males - 15-19 years (no.),SA4,702,Northern Territory - Outback,2016,3710,Northern Territory
ERP_M_5,Males - 15-19 years (no.),SA4,702,Northern Territory - Outback,2017,3772,Northern Territory
ERP_M_6,Males - 20-24 years (no.),SA4,702,Northern Territory - Outback,2013,4496,Northern Territory
ERP_M_6,Males - 20-24 years (no.),SA4,702,Northern Territory - Outback,2014,4288,Northern Territory
ERP_M_6,Males - 20-24 years (no.),SA4,702,Northern Territory - Outback,2015,4271,Northern Territory
ERP_M_6,Males - 20-24 years (no.),SA4,702,Northern Territory - Outback,2016,4019,Northern Territory
ERP_M_6,Males - 20-24 years (no.),SA4,702,Northern Territory - Outback,2017,3897,Northern Territory
ERP_M_7,Males - 25-29 years (no.),SA4,702,Northern Territory - Outback,2013,4951,Northern Territory
ERP_M_7,Males - 25-29 years (no.),SA4,702,Northern Territory - Outback,2014,4943,Northern Territory
ERP_M_7,Males - 25-29 years (no.),SA4,702,Northern Territory - Outback,2015,4817,Northern Territory
ERP_M_7,Males - 25-29 years (no.),SA4,702,Northern Territory - Outback,2016,4568,Northern Territory
ERP_M_7,Males - 25-29 years (no.),SA4,702,Northern Territory - Outback,2017,4552,Northern Territory
ERP_M_8,Males - 30-34 years (no.),SA4,702,Northern Territory - Outback,2013,4516,Northern Territory
ERP_M_8,Males - 30-34 years (no.),SA4,702,Northern Territory - Outback,2014,4455,Northern Territory
ERP_M_8,Males - 30-34 years (no.),SA4,702,Northern Territory - Outback,2015,4376,Northern Territory
ERP_M_8,Males - 30-34 years (no.),SA4,702,Northern Territory - Outback,2016,4275,Northern Territory
ERP_M_8,Males - 30-34 years (no.),SA4,702,Northern Territory - Outback,2017,4437,Northern Territory
ERP_M_9,Males - 35-39 years (no.),SA4,702,Northern Territory - Outback,2013,3805,Northern Territory
ERP_M_9,Males - 35-39 years (no.),SA4,702,Northern Territory - Outback,2014,3685,Northern Territory
ERP_M_9,Males - 35-39 years (no.),SA4,702,Northern Territory - Outback,2015,3536,Northern Territory
ERP_M_9,Males - 35-39 years (no.),SA4,702,Northern Territory - Outback,2016,3470,Northern Territory
ERP_M_9,Males - 35-39 years (no.),SA4,702,Northern Territory - Outback,2017,3517,Northern Territory
ERP_M_10,Males - 40-44 years (no.),SA4,702,Northern Territory - Outback,2013,3775,Northern Territory
ERP_M_10,Males - 40-44 years (no.),SA4,702,Northern Territory - Outback,2014,3707,Northern Territory
ERP_M_10,Males - 40-44 years (no.),SA4,702,Northern Territory - Outback,2015,3520,Northern Territory
ERP_M_10,Males - 40-44 years (no.),SA4,702,Northern Territory - Outback,2016,3354,Northern Territory
ERP_M_10,Males - 40-44 years (no.),SA4,702,Northern Territory - Outback,2017,3228,Northern Territory
